DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
132,1.0,0.0,22.88,4.58
132,1.0,0.0,64.74,8.44
138,1.0,0.0,14.3,2.0
138,1.0,0.0,14.72,1.92
138,1.0,0.0,14.16,2.36
138,1.0,0.0,17.15,2.85
132,1.0,0.0,29.16,4.86
132,1.0,0.0,73.92,15.0
138,1.0,0.0,16.0,1.2
138,1.0,0.0,17.16,2.86
138,1.0,0.0,42.92,4.0
138,1.0,0.0,26.16,4.36
132,1.0,0.0,70.7,11.78
138,1.0,0.0,17.25,3.45
132,2.0,0.0,43.8,0.0
138,1.0,0.0,20.76,3.46
132,1.0,0.0,34.8,2.0
132,1.0,0.0,64.56,10.76
138,1.0,0.0,18.3,1.5
132,1.0,0.0,75.42,12.0
132,1.0,0.0,76.07,12.65
132,1.0,0.0,57.59,13.29
138,1.0,0.0,14.8,2.0
138,1.0,0.0,49.7,8.28
138,1.0,0.0,20.15,3.35
132,2.0,0.0,35.3,0.0
138,1.0,0.0,18.36,3.06
138,2.0,0.0,17.3,0.0
138,1.0,0.0,17.05,1.75
138,2.0,0.0,20.8,0.0
138,1.0,0.0,17.55,1.25
138,1.0,0.0,20.38,4.08
138,1.0,0.0,16.0,3.2
132,1.0,0.0,62.88,12.58
138,1.0,0.0,48.42,8.0
138,1.0,0.0,17.46,2.66
138,1.0,0.0,19.3,4.0
138,1.0,0.0,16.8,2.0
138,1.0,0.0,18.36,3.06
138,1.0,0.0,17.88,3.58
138,1.0,0.0,18.36,3.06
138,1.0,0.0,15.36,2.56
138,1.0,0.0,35.9,5.98
138,1.0,0.0,15.96,2.66
138,1.0,0.0,15.36,2.56
138,1.0,0.0,17.76,2.96
132,2.0,0.0,20.8,0.0
138,2.0,0.0,13.3,0.0
138,1.0,0.0,49.1,8.18
138,2.0,0.0,40.42,0.0
132,1.0,0.0,31.8,3.0
138,1.0,0.0,17.88,3.58
138,1.0,0.0,20.16,3.36
138,1.0,0.0,21.36,3.56
138,1.0,0.0,17.29,1.99
138,1.0,0.0,19.56,3.26
132,1.0,0.0,41.76,6.96
138,1.0,0.0,21.36,3.56
132,1.0,0.0,72.51,11.26
132,1.0,0.0,30.38,6.08
138,1.0,0.0,21.96,3.66
138,1.0,0.0,18.3,2.0
138,1.0,0.0,18.59,4.29
138,2.0,0.0,12.3,0.0
138,1.0,0.0,21.36,3.56
138,1.0,0.0,33.3,3.0
138,1.0,0.0,13.56,2.26
138,1.0,0.0,19.3,4.0
138,1.0,0.0,13.3,0.0
132,1.0,0.0,56.3,8.0
138,1.0,0.0,16.83,1.53
138,1.0,0.0,17.94,4.14
138,1.0,0.0,18.36,3.06
138,1.0,0.0,15.96,2.66
138,1.0,0.0,20.16,3.36
138,1.0,0.0,22.3,3.0
138,1.0,0.0,16.56,2.76
132,1.0,0.0,27.96,4.66
132,1.0,0.0,76.4,17.6
138,1.0,0.0,20.76,3.46
138,1.0,0.0,18.8,1.0
138,1.0,0.0,14.0,1.2
138,1.0,0.0,18.06,3.26
138,1.0,0.0,21.3,4.0
138,1.0,0.0,15.8,2.0
132,1.0,0.0,54.96,9.16
138,1.0,0.0,43.65,8.73
138,2.0,0.0,12.8,0.0
132,2.0,0.0,49.3,0.0
138,1.0,0.0,20.8,2.0
138,1.0,0.0,14.16,2.36
138,1.0,0.0,16.56,2.76
138,1.0,0.0,18.65,1.85
138,1.0,0.0,18.3,2.0
138,1.0,0.0,15.36,2.56
132,1.0,0.0,24.36,4.06
138,1.0,0.0,18.36,3.06
138,1.0,0.0,24.36,4.06
138,2.0,0.0,13.8,0.0
132,1.0,0.0,76.1,12.68
138,2.0,0.0,15.3,0.0
138,1.0,0.0,21.62,4.32
138,1.0,0.0,23.16,3.86
132,1.0,0.0,22.3,2.0
138,1.0,0.0,36.5,6.08
138,1.0,0.0,51.9,11.98
138,2.0,0.0,17.3,0.0
138,1.0,0.0,17.75,2.95
138,1.0,0.0,14.8,1.0
138,1.0,0.0,17.16,2.86
138,1.0,0.0,22.56,3.76
138,2.0,0.0,16.3,0.0
138,1.0,0.0,16.56,2.76
138,1.0,0.0,21.8,3.0
132,1.0,0.0,51.96,8.66
138,1.0,0.0,14.16,2.36
138,1.0,0.0,17.88,2.08
138,1.0,0.0,12.43,1.13
132,2.0,0.0,21.3,0.0
138,1.0,0.0,15.36,2.56
138,1.0,0.0,16.56,2.76
138,1.0,0.0,16.3,2.5
138,1.0,0.0,18.96,3.16
138,1.0,0.0,19.56,3.26
138,1.0,0.0,20.3,2.5
138,1.0,0.0,19.56,3.26
132,1.0,0.0,26.76,4.46
132,1.0,0.0,96.62,19.32
138,1.0,0.0,28.55,4.75
138,2.0,0.0,17.3,0.0
138,1.0,0.0,19.56,3.26
138,1.0,0.0,16.62,3.32
138,1.0,0.0,17.28,1.98
132,1.0,0.0,35.38,7.08
138,1.0,0.0,18.96,3.16
138,1.0,0.0,17.76,2.96
138,1.0,0.0,12.96,2.16
1,1.0,0.0,124.26,20.71
138,1.0,0.0,19.32,2.52
138,1.0,0.0,38.3,6.38
138,1.0,0.0,17.88,3.58
138,1.0,0.0,36.78,7.36
138,1.0,0.0,21.96,3.66
138,1.0,0.0,29.16,4.86
138,1.0,0.0,16.62,3.32
138,1.0,0.0,19.12,3.82
138,1.0,0.0,17.02,4.22
132,1.0,0.0,21.96,3.66
138,2.0,0.0,13.8,0.0
138,1.0,0.0,37.92,5.0
132,2.0,0.0,33.3,0.0
138,1.0,0.0,14.16,2.36
132,1.0,0.0,50.3,6.0
138,1.0,0.0,16.62,3.32
138,1.0,0.0,14.8,0.0
138,1.0,0.0,32.42,3.0
132,1.0,0.0,66.92,4.5
138,1.0,0.0,16.3,2.0
132,2.0,0.0,19.8,0.0
138,1.0,0.0,15.36,2.56
138,1.0,0.0,13.8,0.0
132,1.0,0.0,76.1,12.68
138,1.0,0.0,13.0,1.2
132,1.0,0.0,76.42,7.0
138,1.0,0.0,14.04,3.24
138,1.0,0.0,15.3,1.5
138,1.0,0.0,15.35,2.55
138,1.0,0.0,19.89,4.59
138,2.0,0.0,11.3,0.0
138,1.0,0.0,13.8,2.0
132,1.0,0.0,45.96,7.66
138,1.0,0.0,16.56,2.76
138,1.0,0.0,15.38,3.08
138,2.0,0.0,14.8,0.0
132,2.0,0.0,58.92,0.0
132,2.0,0.0,17.3,0.0
138,2.0,0.0,11.3,0.0
138,1.0,0.0,31.6,6.3
132,2.0,0.0,40.8,0.0
132,2.0,0.0,33.3,0.0
132,2.0,0.0,23.3,0.0
132,1.0,0.0,18.8,0.0
138,2.0,0.0,13.8,0.0
138,1.0,0.0,14.3,0.0
132,2.0,0.0,20.3,0.0
132,1.0,0.0,45.3,5.0
132,1.0,0.0,43.3,2.0
138,2.0,0.0,17.3,0.0
138,2.0,0.0,12.3,0.0
138,1.0,0.0,37.07,6.15
138,2.0,0.0,10.3,0.0
138,1.0,0.0,17.8,0.0
138,2.0,0.0,6.12,0.0
138,1.0,0.0,40.42,10.0
132,1.0,0.0,44.15,7.35
138,1.0,0.0,17.25,3.45
138,2.0,0.0,26.42,0.0
132,1.0,0.0,40.0,0.0
138,2.0,0.0,18.3,0.0
132,1.0,0.0,44.12,8.82
132,2.0,0.0,18.3,0.0
132,1.0,0.0,63.92,5.0
138,1.0,0.0,43.1,7.18
132,2.0,0.0,23.3,0.0
132,1.0,0.0,15.3,0.0
132,1.0,0.0,73.62,14.7
138,1.0,0.0,23.16,3.86
138,1.0,0.0,33.65,6.73
138,2.0,0.0,11.3,0.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,58.92,0.0
138,1.0,0.0,33.5,6.7
132,1.0,0.0,28.56,4.76
138,1.0,0.0,31.12,6.2
138,2.0,0.0,31.92,0.0
138,1.0,0.0,32.9,5.48
132,1.0,0.0,51.62,10.32
138,2.0,0.0,12.3,0.0
132,1.0,0.0,41.8,2.0
132,2.0,0.0,17.3,0.0
138,1.0,0.0,27.92,1.0
138,2.0,0.0,7.3,0.0
132,1.0,0.0,38.4,6.4
132,1.0,0.0,47.16,7.86
138,1.0,0.0,39.5,6.58
138,1.0,0.0,33.0,3.08
138,1.0,2.75,39.8,6.63
132,2.0,0.0,58.92,0.0
132,1.0,0.0,49.7,9.9
138,2.0,0.0,14.8,0.0
138,1.0,0.0,41.9,6.98
138,1.0,0.0,14.76,2.46
132,2.0,0.0,23.3,0.0
138,1.0,0.0,15.8,3.0
138,1.0,0.0,14.69,3.39
132,2.0,0.0,70.3,0.0
138,1.0,0.0,31.0,6.2
138,1.0,0.0,28.56,4.76
138,1.0,0.0,14.0,2.7
132,1.0,0.0,20.76,3.46
138,1.0,0.0,32.92,5.0
138,1.0,0.0,16.0,3.2
138,2.0,0.0,5.8,0.0
138,1.0,0.0,13.8,1.0
138,1.0,0.0,14.76,2.46
138,2.0,0.0,11.3,0.0
138,2.0,0.0,12.8,0.0
138,2.0,0.0,17.8,0.0
132,1.0,0.0,24.75,4.95
138,1.0,0.0,15.36,2.56
132,2.0,0.0,20.3,0.0
132,1.0,0.0,44.8,5.0
138,1.0,0.0,12.8,1.0
138,1.0,0.0,40.11,6.36
138,2.0,0.0,12.8,0.0
138,1.0,0.0,12.8,0.0
138,1.0,0.0,12.8,0.0
138,2.0,0.0,12.8,0.0
138,2.0,0.0,10.8,0.0
138,2.0,0.0,14.8,0.0
138,2.0,0.0,10.8,0.0
132,1.0,0.0,52.88,10.58
132,1.0,0.0,50.76,8.46
138,1.0,0.0,38.52,4.77
132,1.0,0.0,68.92,10.0
138,1.0,0.0,21.0,4.2
138,2.0,0.0,18.3,0.0
132,1.0,0.0,29.16,4.86
138,2.0,0.0,28.8,0.0
138,2.0,0.0,23.3,0.0
132,2.0,0.0,11.3,0.0
132,1.0,0.0,44.12,8.82
138,1.0,0.0,11.8,0.0
138,1.0,0.0,36.95,8.53
138,2.0,0.0,11.8,0.0
138,1.0,0.0,26.42,0.0
132,2.0,0.0,13.8,0.0
132,2.0,0.0,58.92,0.0
138,2.0,0.0,12.3,0.0
132,1.0,0.0,60.92,2.0
132,2.0,0.0,58.92,0.0
138,2.0,0.0,11.8,0.0
132,2.0,0.0,22.8,0.0
138,2.0,0.0,18.3,0.0
138,1.0,0.0,15.8,1.0
138,1.0,0.0,34.28,6.86
132,1.0,0.0,55.45,10.7
132,2.0,0.0,40.8,0.0
132,1.0,0.0,65.76,10.96
132,1.0,0.0,52.39,12.09
132,2.0,0.0,19.3,0.0
138,1.0,0.0,34.7,5.78
132,2.0,0.0,58.92,0.0
132,2.0,0.0,12.3,0.0
138,2.0,0.0,12.3,0.0
138,1.0,0.0,12.3,1.0
132,1.0,0.0,48.8,8.0
138,1.0,0.0,16.62,3.32
132,1.0,0.0,36.96,6.16
132,1.0,0.0,45.2,5.9
138,1.0,0.0,12.3,0.0
132,1.0,0.0,73.65,14.73
132,1.0,0.0,70.7,11.78
132,2.0,0.0,43.3,0.0
132,2.0,0.0,18.8,0.0
138,2.0,0.0,13.3,0.0
138,1.0,0.0,18.36,3.06
138,1.0,0.0,28.5,5.7
132,1.0,0.0,51.74,11.94
132,2.0,0.0,21.8,0.0
138,1.0,0.0,31.7,5.28
132,2.0,0.0,45.0,0.0
138,1.0,0.0,14.16,2.36
138,2.0,0.0,12.3,0.0
138,2.0,0.0,10.3,0.0
138,1.0,0.0,31.92,0.0
138,1.0,0.0,18.8,5.0
138,2.0,0.0,17.3,0.0
138,2.0,0.0,20.3,0.0
138,2.0,0.0,12.3,0.0
132,2.0,0.0,60.0,0.0
138,1.0,0.0,13.3,0.0
138,1.0,0.0,12.36,2.06
138,1.0,0.0,12.3,0.0
132,2.0,0.0,58.92,0.0
132,1.0,0.0,49.8,7.0
138,1.0,0.0,15.6,2.8
132,2.0,0.0,35.3,0.0
132,1.0,0.0,45.51,7.26
132,1.0,0.0,72.65,11.78
132,1.0,0.0,49.56,8.26
132,1.0,0.0,43.8,5.0
138,1.0,0.0,48.3,0.0
138,1.0,0.0,15.36,2.56
138,1.0,0.0,39.35,6.55
138,1.0,0.0,32.42,6.0
132,2.0,0.0,71.8,0.0
138,1.0,0.0,29.8,3.0
132,1.0,0.0,46.56,7.76
132,2.0,0.0,76.42,0.0
138,2.0,0.0,26.42,0.0
132,1.0,0.0,24.3,2.0
138,1.0,0.0,15.34,3.54
132,1.0,0.0,103.74,23.94
132,2.0,0.0,58.92,0.0
138,2.0,0.0,34.8,0.0
132,1.0,0.0,17.75,2.95
1,1.0,0.0,118.15,23.6
132,1.0,0.0,47.16,7.86
132,1.0,0.0,48.5,9.7
132,1.0,0.0,70.7,11.78
138,1.0,0.0,15.36,2.56
138,2.0,0.0,33.92,0.0
138,1.0,0.0,35.9,5.98
132,2.0,0.0,17.3,0.0
138,1.0,0.0,39.28,7.86
132,1.0,0.0,90.35,15.05
138,1.0,0.0,15.8,2.0
138,1.0,0.0,34.7,5.78
138,1.0,0.0,14.8,2.0
1,1.0,2.75,149.16,24.86
138,1.0,0.0,14.76,2.46
132,2.0,0.0,23.3,0.0
138,2.0,0.0,12.8,0.0
138,2.0,0.0,11.8,0.0
138,1.0,0.0,12.3,0.0
138,1.0,0.0,61.32,10.2
1,1.0,2.75,62.05,1.5
132,1.0,0.0,66.36,11.06
132,2.0,0.0,41.3,0.0
132,1.0,0.0,70.67,11.75
138,1.0,0.0,12.3,1.0
138,1.0,0.0,37.7,6.28
132,1.0,0.0,70.7,11.78
132,2.0,0.0,17.8,0.0
138,1.0,0.0,31.7,5.28
264,1.0,0.0,69.96,11.66
1,1.0,0.0,125.01,20.01
132,1.0,0.0,68.92,10.0
132,1.0,0.0,70.7,11.78
138,1.0,0.0,14.16,2.36
138,1.0,0.0,31.7,5.28
138,1.0,0.0,25.3,0.0
138,1.0,0.0,13.3,1.0
138,1.0,0.0,34.9,6.98
132,2.0,0.0,40.3,0.0
138,1.0,0.0,11.8,0.0
132,1.0,0.0,20.8,0.0
132,2.0,0.0,23.3,0.0
138,1.0,0.0,34.7,5.78
138,1.0,0.0,35.3,5.88
132,2.0,0.0,58.92,0.0
132,1.0,0.0,65.35,0.55
132,1.0,0.0,54.51,8.76
132,2.0,0.0,24.3,0.0
138,1.0,0.0,18.8,6.0
132,2.0,0.0,13.3,0.0
138,1.0,0.0,43.55,7.25
132,1.0,0.0,70.7,11.78
138,1.0,0.0,41.31,6.56
132,1.0,0.0,38.83,3.53
132,2.0,0.0,17.3,0.0
138,1.0,0.0,38.3,6.38
132,1.0,0.0,70.7,11.78
132,1.0,0.0,38.16,6.36
132,1.0,0.0,65.92,7.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,38.5,3.5
138,2.0,0.0,13.8,0.0
132,1.0,0.0,70.7,11.78
132,2.0,0.0,33.3,0.0
132,2.0,0.0,10.3,0.0
138,1.0,0.0,15.96,2.66
132,1.0,0.0,51.36,8.56
138,2.0,0.0,31.8,0.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,82.8,0.0
132,1.0,0.0,25.0,0.0
132,1.0,0.0,64.92,6.0
132,1.0,0.0,63.36,10.56
132,1.0,0.0,60.92,2.0
132,2.0,0.0,14.8,0.0
132,2.0,0.0,58.92,0.0
132,2.0,0.0,18.3,0.0
132,1.0,0.0,41.76,6.96
138,1.0,0.0,27.25,5.45
132,2.0,0.0,20.3,0.0
138,2.0,0.0,10.0,0.0
138,1.0,0.0,14.12,2.82
138,2.0,0.0,17.8,0.0
138,1.0,0.0,25.63,2.33
138,2.0,0.0,10.8,0.0
132,1.0,0.0,72.5,12.08
138,2.0,0.0,11.3,0.0
132,1.0,0.0,57.3,15.0
138,2.0,0.0,10.0,0.0
138,2.0,0.0,29.42,0.0
138,1.0,0.0,19.75,3.95
132,1.0,0.0,70.7,11.78
132,2.0,0.0,5.0,0.0
138,2.0,0.0,12.3,0.0
138,1.0,0.0,16.56,2.76
138,1.0,0.0,36.3,8.38
138,1.0,0.0,40.2,9.28
138,1.0,0.0,32.87,5.45
138,1.0,0.0,14.3,0.0
132,1.0,0.0,26.16,4.36
138,1.0,0.0,26.3,5.0
132,2.0,0.0,23.8,0.0
132,1.0,0.0,17.3,0.0
130,1.0,0.0,51.31,0.01
138,1.0,0.0,44.97,8.6
138,1.0,0.0,39.92,2.0
138,1.0,0.0,41.9,6.98
132,1.0,0.0,54.96,9.16
138,1.0,0.0,35.9,5.98
132,1.0,0.0,70.7,11.78
138,1.0,0.0,31.42,3.5
138,1.0,0.0,34.1,5.68
138,2.0,0.0,27.42,0.0
132,1.0,0.0,16.9,0.1
138,2.0,0.0,13.3,0.0
138,1.0,0.0,48.5,8.08
138,2.0,0.0,29.8,0.0
138,1.0,0.0,15.3,2.0
132,1.0,0.0,92.25,18.45
132,2.0,0.0,50.0,0.0
138,2.0,0.0,29.42,0.0
138,1.0,0.0,38.5,7.7
138,1.0,0.0,14.76,2.46
138,1.0,0.0,34.1,5.68
138,1.0,0.0,29.2,5.45
138,1.0,0.0,14.16,2.36
132,2.0,0.0,33.3,0.0
138,1.0,0.0,18.3,1.0
138,2.0,0.0,6.8,0.0
132,1.0,0.0,79.3,22.0
138,1.0,0.0,24.36,4.06
138,1.0,0.0,26.62,5.32
138,1.0,0.0,38.3,6.38
138,1.0,0.0,27.37,3.57
138,1.0,0.0,36.96,6.16
138,1.0,0.0,14.16,2.36
138,1.0,0.0,37.7,6.28
132,2.0,0.0,61.8,0.0
138,2.0,0.0,12.8,0.0
132,1.0,0.0,34.11,4.86
138,1.0,0.0,35.76,5.96
132,1.0,0.0,40.38,8.08
138,2.0,0.0,23.8,0.0
138,1.0,0.0,17.76,2.96
138,1.0,0.0,19.2,4.4
138,1.0,0.0,13.56,2.26
132,2.0,0.0,41.3,0.0
138,1.0,0.0,14.3,2.0
132,1.0,0.0,70.7,11.78
138,1.0,0.0,30.92,2.0
132,2.0,0.0,9.3,0.0
138,1.0,0.0,37.1,6.18
132,2.0,0.0,23.8,0.0
132,1.0,0.0,20.16,3.36
138,1.0,0.0,31.1,5.18
138,2.0,0.0,13.8,0.0
132,2.0,0.0,32.8,0.0
138,2.0,0.0,14.3,0.0
138,2.0,0.0,12.8,0.0
132,2.0,0.0,35.8,0.0
138,1.0,0.0,18.51,2.76
132,2.0,0.0,71.12,0.0
138,2.0,0.0,18.3,0.0
132,1.0,0.0,42.36,7.06
132,1.0,0.0,63.36,10.56
1,1.0,0.0,129.06,21.51
138,1.0,0.0,39.92,6.0
132,1.0,0.0,43.75,8.75
1,1.0,0.0,101.55,0.0
138,2.0,0.0,34.92,0.0
138,2.0,0.0,34.8,0.0
1,1.0,0.0,125.04,0.0
138,1.0,0.0,17.16,2.86
132,2.0,0.0,6.3,0.0
132,1.0,0.0,70.7,11.78
132,1.0,0.0,89.76,14.96
138,1.0,0.0,15.96,2.66
132,1.0,0.0,28.56,4.76
132,1.0,0.0,70.7,11.78
138,1.0,0.0,26.8,2.0
138,2.0,0.0,13.3,0.0
138,1.0,0.0,44.12,8.82
138,1.0,0.0,16.44,2.14
138,2.0,0.0,14.3,0.0
138,1.0,0.0,32.42,0.0
138,1.0,0.0,41.16,6.86
138,1.0,0.0,33.5,5.58
132,1.0,0.0,27.8,4.0
132,1.0,0.0,79.85,18.43
138,1.0,0.0,17.16,2.86
138,1.0,0.0,16.56,2.76
138,1.0,0.0,40.07,6.65
138,1.0,0.0,38.31,6.06
138,1.0,0.0,18.5,3.7
138,1.0,0.0,14.76,2.46
138,1.0,0.0,14.76,2.46
132,2.0,0.0,24.8,0.0
138,1.0,0.0,30.92,0.0
138,1.0,0.0,26.76,4.46
138,2.0,0.0,14.3,0.0
132,2.0,0.0,43.3,0.0
138,1.0,0.0,27.96,4.66
138,1.0,0.0,33.5,5.58
132,1.0,0.0,22.56,3.76
132,1.0,0.0,22.56,3.76
1,1.0,0.0,88.55,10.0
138,2.0,0.0,18.3,0.0
138,1.0,0.0,16.8,5.0
138,1.0,0.0,18.36,3.06
138,1.0,0.0,34.7,5.78
138,1.0,0.0,32.9,5.48
138,1.0,0.0,19.24,4.44
132,1.0,0.0,41.91,6.66
138,1.0,0.0,37.4,7.48
132,2.0,0.0,57.92,0.0
132,1.0,0.0,21.36,3.56
132,1.0,0.0,28.3,0.0
132,1.0,0.0,43.69,5.44
132,1.0,0.0,71.16,11.86
138,1.0,0.0,33.42,3.0
132,2.0,0.0,39.3,0.0
138,2.0,0.0,13.3,0.0
138,1.0,0.0,13.5,2.7
132,1.0,0.0,63.92,5.0
138,1.0,0.0,15.3,2.0
132,2.0,0.0,22.8,0.0
138,1.0,0.0,15.34,3.54
138,1.0,0.0,27.36,4.56
138,2.0,0.0,12.3,0.0
138,1.0,0.0,17.16,2.86
138,1.0,0.0,14.8,2.0
138,2.0,0.0,60.3,0.0
138,2.0,0.0,10.0,0.0
132,2.0,0.0,38.8,0.0
132,1.0,0.0,70.7,11.78
138,2.0,0.0,5.3,0.0
138,2.0,0.0,11.8,0.0
138,2.0,0.0,10.8,0.0
138,1.0,0.0,35.16,5.86
138,1.0,0.0,37.7,6.28
138,2.0,0.0,10.0,0.0
132,1.0,0.0,28.56,4.76
138,1.0,0.0,35.38,7.08
132,1.0,0.0,78.92,20.0
138,1.0,0.0,35.87,5.95
138,2.0,0.0,28.42,0.0
138,1.0,0.0,35.9,5.98
138,1.0,0.0,30.5,5.08
132,1.0,0.0,47.16,7.86
138,1.0,0.0,37.86,4.94
138,1.0,0.0,29.42,3.5
138,1.0,0.0,34.56,5.76
132,1.0,0.0,70.7,11.78
138,1.0,0.0,29.75,5.95
138,2.0,0.0,13.8,0.0
138,1.0,0.0,15.38,3.08
138,1.0,0.0,32.3,0.0
138,1.0,0.0,14.3,0.0
132,1.0,0.0,48.36,8.06
138,1.0,0.0,36.15,7.23
138,1.0,0.0,33.65,5.28
138,1.0,0.0,15.36,2.56
138,1.0,0.0,13.8,3.0
138,1.0,0.0,48.51,7.26
138,1.0,0.0,17.88,3.58
138,2.0,0.0,13.8,0.0
138,1.0,0.0,48.5,8.08
138,2.0,0.0,12.3,0.0
1,1.0,0.0,121.86,20.31
138,2.0,0.0,12.3,0.0
138,1.0,0.0,16.09,1.84
138,2.0,0.0,28.42,0.0
138,2.0,0.0,17.8,0.0
132,1.0,0.0,43.0,8.0
138,1.0,0.0,38.3,6.38
138,2.0,0.0,13.3,0.0
138,1.0,0.0,32.9,5.48
138,1.0,0.0,17.16,2.86
138,1.0,0.0,34.42,5.0
138,1.0,0.0,43.94,10.14
138,1.0,0.0,29.76,4.96
132,1.0,0.0,74.8,5.0
138,1.0,0.0,42.36,7.06
138,1.0,0.0,17.16,2.86
132,2.0,0.0,25.8,0.0
132,2.0,0.0,12.8,0.0
138,1.0,0.0,32.88,6.58
132,1.0,0.0,70.7,11.78
132,2.0,0.0,39.8,0.0
132,1.0,0.0,48.36,8.06
138,2.0,0.0,12.3,0.0
132,2.0,0.0,27.3,0.0
138,1.0,0.0,26.76,4.46
132,2.0,0.0,28.8,0.0
132,1.0,0.0,33.51,5.26
138,1.0,0.0,16.0,3.2
138,2.0,0.0,13.3,0.0
138,1.0,0.0,14.16,2.36
132,1.0,0.0,68.92,10.0
132,2.0,0.0,13.8,0.0
138,1.0,0.0,16.56,2.76
138,1.0,0.0,35.53,3.23
132,2.0,0.0,20.0,0.0
138,1.0,0.0,30.5,5.08
98,1.0,0.0,42.36,7.06
138,1.0,0.0,15.36,2.56
138,1.0,0.0,43.1,7.18
132,1.0,0.0,67.56,11.26
138,1.0,0.0,41.3,6.88
138,1.0,0.0,36.96,6.16
138,1.0,0.0,34.7,5.78
138,1.0,0.0,15.96,2.66
132,2.0,0.0,12.8,0.0
138,2.0,0.0,14.3,0.0
132,1.0,0.0,73.65,14.73
138,1.0,0.0,32.27,5.35
138,2.0,0.0,12.8,0.0
138,1.0,2.75,59.44,11.89
138,1.0,0.0,39.42,5.0
132,2.0,0.0,49.8,0.0
138,1.0,0.0,26.16,4.36
132,2.0,0.0,41.8,0.0
138,2.0,0.0,6.8,0.0
132,1.0,0.0,42.36,7.06
138,1.0,0.0,14.76,2.46
138,1.0,0.0,13.57,1.77
132,1.0,0.0,72.36,12.06
132,2.0,0.0,59.92,0.0
138,1.0,0.0,41.87,6.95
138,1.0,0.0,30.42,4.0
138,1.0,0.0,31.7,5.28
138,1.0,0.0,14.14,1.84
132,2.0,0.0,58.92,0.0
132,1.0,0.0,37.0,5.0
132,1.0,0.0,24.36,4.06
138,1.0,0.0,30.69,2.27
138,1.0,0.0,44.28,8.86
132,1.0,0.0,70.7,11.78
138,1.0,0.0,17.29,3.99
138,1.0,0.0,32.3,5.38
138,1.0,0.0,33.42,2.0
138,2.0,0.0,16.3,0.0
132,1.0,0.0,22.6,3.3
138,2.0,0.0,12.8,0.0
1,1.0,0.0,140.75,23.46
138,2.0,0.0,20.8,0.0
138,1.0,0.0,14.3,1.0
138,1.0,0.0,35.92,0.0
138,1.0,0.0,17.6,2.3
132,1.0,0.0,24.36,4.06
138,1.0,0.0,18.36,3.06
138,1.0,0.0,14.8,0.0
138,1.0,0.0,17.25,3.45
132,1.0,0.0,21.96,3.66
138,1.0,0.0,45.36,7.56
138,1.0,0.0,15.99,3.69
138,1.0,0.0,17.16,2.86
138,1.0,0.0,43.56,7.26
132,1.0,0.0,69.42,8.0
138,1.0,0.0,17.88,3.58
132,1.0,0.0,77.2,15.4
138,2.0,0.0,14.8,0.0
138,1.0,0.0,34.0,6.58
138,1.0,0.0,33.47,5.55
138,1.0,0.0,15.99,3.69
132,2.0,0.0,44.8,0.0
138,2.0,0.0,12.8,0.0
138,1.0,0.0,17.02,2.22
138,1.0,0.0,28.92,0.0
138,2.0,0.0,14.8,0.0
138,1.0,0.0,35.65,8.23
138,1.0,0.0,44.28,8.86
138,1.0,0.0,15.36,2.56
132,2.0,0.0,32.8,0.0
132,1.0,0.0,23.5,4.7
1,1.0,0.0,125.06,25.01
132,1.0,0.0,28.56,4.76
138,2.0,0.0,12.8,0.0
132,1.0,0.0,70.7,11.78
132,2.0,0.0,42.3,0.0
138,1.0,0.0,15.36,2.56
132,2.0,0.0,33.8,0.0
138,2.0,0.0,13.8,0.0
138,2.0,0.0,12.3,0.0
132,2.0,0.0,58.92,0.0
132,1.0,0.0,49.12,9.82
138,2.0,0.0,20.8,0.0
132,1.0,0.0,31.0,6.2
132,2.0,0.0,58.92,0.0
132,2.0,0.0,58.92,0.0
138,1.0,0.0,36.6,7.3
138,2.0,0.0,10.0,0.0
138,2.0,0.0,20.8,0.0
138,1.0,0.0,14.75,2.95
138,1.0,0.0,43.75,8.75
132,2.0,0.0,6.12,0.0
132,2.0,0.0,30.3,0.0
138,2.0,0.0,11.3,0.0
138,1.0,0.0,32.92,5.0
138,1.0,0.0,15.34,3.54
138,1.0,0.0,42.96,7.16
138,1.0,0.0,28.5,5.7
132,2.0,0.0,23.3,0.0
138,2.0,0.0,28.92,0.0
138,1.0,0.0,31.92,5.0
138,1.0,0.0,15.36,2.56
132,1.0,0.0,48.36,8.06
138,1.0,0.0,15.96,2.66
138,1.0,0.0,14.3,1.0
138,1.0,0.0,27.36,4.56
132,1.0,0.0,47.76,7.96
138,2.0,0.0,26.42,0.0
138,1.0,0.0,16.62,3.32
138,1.0,0.0,33.7,4.4
132,1.0,0.0,40.3,0.0
138,2.0,0.0,27.8,0.0
138,1.0,0.0,10.8,1.0
138,1.0,0.0,17.25,3.45
132,1.0,0.0,30.29,6.99
138,1.0,0.0,16.0,3.2
138,1.0,0.0,16.8,2.0
138,2.0,0.0,32.92,0.0
138,1.0,0.0,19.8,5.0
132,2.0,0.0,35.8,0.0
138,1.0,0.0,40.71,6.46
138,1.0,0.0,37.25,7.45
138,1.0,0.0,15.8,1.5
132,2.0,0.0,30.8,0.0
138,2.0,0.0,11.8,0.0
